Alisa
user2279_file1395_yearofbirth_unknown_sex_unknown.23andme.txt,File167
user2288_file1401_yearofbirth_1942_sex_XX.23andme.txt,File168
user2291_file1402_yearofbirth_unknown_sex_unknown.23andme.txt,File169
user2307_file1417_yearofbirth_1979_sex_XX.23andme.txt,File170
user2310_file1420_yearofbirth_unknown_sex_XX.23andme.txt,File171
user2314_file1424_yearofbirth_1981_sex_XX.23andme.txt,File172
user2334_file1727_yearofbirth_1991_sex_XY.23andme.txt,File173
user2385_file1478_yearofbirth_unknown_sex_unknown.23andme.txt,File174
user2399_file1491_yearofbirth_unknown_sex_unknown.23andme.txt,File175
user2402_file1495_yearofbirth_1984_sex_XY.23andme.txt,File176
user2456_file1553_yearofbirth_unknown_sex_unknown.23andme.txt,File177
user2510_file1539_yearofbirth_unknown_sex_unknown.23andme.txt,File178
user2516_file1545_yearofbirth_unknown_sex_unknown.23andme.txt,File179
user2533_file4133_yearofbirth_1969_sex_XX.23andme.txt,File180
user2535_file1554_yearofbirth_1992_sex_XY.23andme.txt,File181
user2557_file1575_yearofbirth_unknown_sex_unknown.23andme.txt,File182
user2568_file1588_yearofbirth_unknown_sex_unknown.23andme.txt,File183
user2660_file1675_yearofbirth_unknown_sex_unknown.23andme.txt,File184
user2707_file1717_yearofbirth_unknown_sex_unknown.23andme.txt,File185
user2751_file1754_yearofbirth_1982_sex_XY.23andme.txt,File186
user2758_file1761_yearofbirth_unknown_sex_unknown.23andme.txt,File187
user2797_file1771_yearofbirth_1990_sex_XY.23andme.txt,File188
user2826_file1787_yearofbirth_unknown_sex_unknown.23andme.txt,File189
user2881_file1824_yearofbirth_unknown_sex_unknown.23andme.txt,File190
user2890_file1831_yearofbirth_1982_sex_XY.23andme.txt,File191
user2901_file1841_yearofbirth_1958_sex_unknown.23andme.txt,File192
user2903_file1842_yearofbirth_1958_sex_XX.23andme.txt,File193
user2964_file1892_yearofbirth_unknown_sex_unknown.23andme.txt,File194
user2969_file4132_yearofbirth_1990_sex_XX.23andme.txt,File195
user2983_file1909_yearofbirth_unknown_sex_unknown.23andme.txt,File196
user2996_file1916_yearofbirth_1973_sex_XX.23andme.txt,File197
user3078_file1981_yearofbirth_unknown_sex_unknown.23andme.txt,File198
user3092_file1991_yearofbirth_unknown_sex_unknown.23andme.txt,File199
user3140_file2029_yearofbirth_unknown_sex_unknown.23andme.txt,File200
user3201_file2082_yearofbirth_unknown_sex_unknown.23andme.txt,File201
user3275_file2129_yearofbirth_unknown_sex_unknown.23andme.txt,File202
user3289_file2139_yearofbirth_unknown_sex_unknown.23andme.txt,File203
user3326_file2167_yearofbirth_1986_sex_XX.23andme.txt,File204
user3489_file2267_yearofbirth_1965_sex_XX.23andme.txt,File205
user3495_file2271_yearofbirth_unknown_sex_unknown.23andme.txt,File206
user3503_file2288_yearofbirth_1984_sex_XX.23andme.txt,File207
user3532_file2305_yearofbirth_unknown_sex_unknown.23andme.txt,File208
user3543_file2313_yearofbirth_unknown_sex_unknown.23andme.txt,File209
user3569_file2336_yearofbirth_unknown_sex_unknown.23andme.txt,File210
user3582_file2349_yearofbirth_unknown_sex_unknown.23andme.txt,File211
user3639_file2392_yearofbirth_unknown_sex_XX.23andme.txt,File212
user3642_file2394_yearofbirth_unknown_sex_unknown.23andme.txt,File213
user3655_file2403_yearofbirth_unknown_sex_unknown.23andme.txt,File214
user3695_file2438_yearofbirth_unknown_sex_unknown.23andme.txt,File215
user3732_file2469_yearofbirth_unknown_sex_unknown.23andme.txt,File216
user3865_file2575_yearofbirth_unknown_sex_unknown.23andme.txt,File217
user3913_file2617_yearofbirth_unknown_sex_unknown.23andme.txt,File218
user3923_file2623_yearofbirth_unknown_sex_unknown.23andme.txt,File219
user3934_file2634_yearofbirth_unknown_sex_unknown.23andme.txt,File220
user3942_file2642_yearofbirth_unknown_sex_unknown.23andme.txt,File221
user3967_file2663_yearofbirth_unknown_sex_unknown.23andme.txt,File222
user3990_file2684_yearofbirth_unknown_sex_unknown.23andme.txt,File223
user4018_file2709_yearofbirth_unknown_sex_unknown.23andme.txt,File224
user4029_file2821_yearofbirth_unknown_sex_unknown.23andme.txt,File225
user4032_file7141_yearofbirth_1986_sex_XY.23andme.txt,File226
user4034_file2725_yearofbirth_unknown_sex_unknown.23andme.txt,File227
user4048_file2734_yearofbirth_1954_sex_XX.23andme.txt,File228
user4066_file5667_yearofbirth_unknown_sex_unknown.23andme.txt,File229
user4084_file2766_yearofbirth_unknown_sex_unknown.23andme.txt,File230
user4147_file2811_yearofbirth_unknown_sex_unknown.23andme.txt,File231
user4150_file2814_yearofbirth_unknown_sex_unknown.23andme.txt,File232
user4164_file2823_yearofbirth_unknown_sex_unknown.23andme.txt,File233
user4181_file2839_yearofbirth_unknown_sex_unknown.23andme.txt,File234
user4185_file5962_yearofbirth_unknown_sex_unknown.23andme.txt,File235
user4230_file2874_yearofbirth_unknown_sex_unknown.23andme.txt,File236
user4257_file2891_yearofbirth_unknown_sex_unknown.23andme.txt,File237
user4342_file3029_yearofbirth_unknown_sex_unknown.23andme.txt,File238
user4349_file4743_yearofbirth_unknown_sex_unknown.23andme.txt,File239
user4356_file2928_yearofbirth_unknown_sex_unknown.23andme.txt,File240
user4428_file3034_yearofbirth_unknown_sex_unknown.23andme.txt,File241
user4438_file3042_yearofbirth_1944_sex_XX.23andme.txt,File242
user4482_file3079_yearofbirth_1949_sex_XY.23andme.txt,File243
user4490_file3086_yearofbirth_2007_sex_XY.23andme.txt,File244
user4499_file3095_yearofbirth_1971_sex_XX.23andme.txt,File245
user4509_file3106_yearofbirth_unknown_sex_XY.23andme.txt,File246
user4539_file3133_yearofbirth_1982_sex_XY.23andme.txt,File247
user4547_file3141_yearofbirth_1985_sex_XX.23andme.txt,File248
user4558_file4545_yearofbirth_unknown_sex_XY.23andme.txt,File249
user4587_file3188_yearofbirth_unknown_sex_unknown.23andme.txt,File250
user4601_file3203_yearofbirth_unknown_sex_unknown.23andme.txt,File251
user4643_file3239_yearofbirth_unknown_sex_unknown.23andme.txt,File252
user4648_file3252_yearofbirth_unknown_sex_unknown.23andme.txt,File253
user4718_file3318_yearofbirth_unknown_sex_unknown.23andme.txt,File254
user4757_file3346_yearofbirth_1977_sex_unknown.23andme.txt,File255
user4784_file3373_yearofbirth_unknown_sex_unknown.23andme.txt,File256
user4791_file3376_yearofbirth_1956_sex_XY.23andme.txt,File257
user4793_file3377_yearofbirth_1972_sex_unknown.23andme.txt,File258
user4797_file3381_yearofbirth_unknown_sex_unknown.23andme.txt,File259
user4801_file3385_yearofbirth_unknown_sex_XY.23andme.txt,File260
user4831_file3406_yearofbirth_unknown_sex_unknown.23andme.txt,File261
user4879_file3436_yearofbirth_unknown_sex_unknown.23andme.txt,File262
user4888_file3444_yearofbirth_unknown_sex_XY.23andme.txt,File263
user4897_file5715_yearofbirth_unknown_sex_unknown.23andme.txt,File264
user4935_file3479_yearofbirth_1979_sex_XY.23andme.txt,File265
user4941_file4573_yearofbirth_1997_sex_XY.23andme.txt,File266
user4962_file3503_yearofbirth_unknown_sex_unknown.23andme.txt,File267
user4981_file3519_yearofbirth_unknown_sex_unknown.23andme.txt,File268
user4983_file3521_yearofbirth_unknown_sex_unknown.23andme.txt,File269
user4990_file5511_yearofbirth_1961_sex_XX.23andme.txt,File270
user5044_file3573_yearofbirth_unknown_sex_unknown.23andme.txt,File271
user5093_file3610_yearofbirth_unknown_sex_unknown.23andme.txt,File272
user5098_file3615_yearofbirth_1951_sex_XX.23andme.txt,File273
user5132_file3645_yearofbirth_1977_sex_XY.23andme.txt,File274
user5164_file3672_yearofbirth_unknown_sex_unknown.23andme.txt,File275
user5168_file3676_yearofbirth_unknown_sex_unknown.23andme.txt,File276
user5180_file3689_yearofbirth_unknown_sex_unknown.23andme.txt,File277
user5182_file3692_yearofbirth_1972_sex_XY.23andme.txt,File278
user5190_file3700_yearofbirth_1990_sex_XX.23andme.txt,File279
user5218_file3729_yearofbirth_unknown_sex_unknown.23andme.txt,File280
user5246_file3758_yearofbirth_1997_sex_XY.23andme.txt,File281
user5254_file3763_yearofbirth_unknown_sex_unknown.23andme.txt,File282
user5263_file5931_yearofbirth_unknown_sex_unknown.23andme.txt,File283
user5276_file3787_yearofbirth_unknown_sex_unknown.23andme.txt,File284
user5310_file3815_yearofbirth_unknown_sex_unknown.23andme.txt,File285
user5322_file3828_yearofbirth_unknown_sex_unknown.23andme.txt,File286
user5330_file7153_yearofbirth_1985_sex_XX.23andme.txt,File287
user5342_file3856_yearofbirth_unknown_sex_unknown.23andme.txt,File288
user5352_file3863_yearofbirth_unknown_sex_unknown.23andme.txt,File289
user5380_file3894_yearofbirth_1964_sex_XX.23andme.txt,File290
user5432_file3935_yearofbirth_unknown_sex_unknown.23andme.txt,File291
user5447_file3946_yearofbirth_1965_sex_XY.23andme.txt,File292
user5475_file3971_yearofbirth_1967_sex_XY.23andme.txt,File293
user5478_file3973_yearofbirth_unknown_sex_unknown.23andme.txt,File294
user5487_file3981_yearofbirth_unknown_sex_unknown.23andme.txt,File295
user5515_file4007_yearofbirth_1986_sex_XY.23andme.txt,File296
user5527_file4018_yearofbirth_unknown_sex_unknown.23andme.txt,File297
user5529_file4021_yearofbirth_1993_sex_XY.23andme.txt,File298
user5581_file4402_yearofbirth_1991_sex_XX.23andme.txt,File299
user5620_file4110_yearofbirth_unknown_sex_unknown.23andme.txt,File300
user5719_file4214_yearofbirth_1959_sex_XX.23andme.txt,File301
user5773_file4247_yearofbirth_1974_sex_XX.23andme.txt,File302
user5853_file4332_yearofbirth_1982_sex_XY.23andme.txt,File303
user5879_file4353_yearofbirth_unknown_sex_unknown.23andme.txt,File304
user5900_file4370_yearofbirth_1979_sex_XY.23andme.txt,File305
user5902_file4372_yearofbirth_1983_sex_XX.23andme.txt,File306
user5917_file4386_yearofbirth_1979_sex_XX.23andme.txt,File307
user6005_file4513_yearofbirth_unknown_sex_unknown.23andme.txt,File308
user6013_file4516_yearofbirth_unknown_sex_unknown.23andme.txt,File309
user6034_file4528_yearofbirth_1984_sex_XX.23andme.txt,File310
user6064_file4569_yearofbirth_unknown_sex_unknown.23andme.txt,File311
user6074_file4581_yearofbirth_unknown_sex_XY.23andme.txt,File312
user6115_file4624_yearofbirth_unknown_sex_unknown.23andme.txt,File313
user6120_file4640_yearofbirth_unknown_sex_unknown.23andme.txt,File314
user6206_file4711_yearofbirth_1972_sex_unknown.23andme.txt,File315
user6238_file4736_yearofbirth_unknown_sex_unknown.23andme.txt,File316
user6249_file4745_yearofbirth_unknown_sex_unknown.23andme.txt,File317
user6257_file4754_yearofbirth_1980_sex_XX.23andme.txt,File318
user6331_file4820_yearofbirth_unknown_sex_unknown.23andme.txt,File319
user6367_file4857_yearofbirth_1967_sex_XX.23andme.txt,File320
user6598_file5001_yearofbirth_unknown_sex_unknown.23andme.txt,File321
user6721_file5113_yearofbirth_1987_sex_XX.23andme.txt,File322
user6858_file5234_yearofbirth_1944_sex_XY.23andme.txt,File323
user6861_file6156_yearofbirth_unknown_sex_unknown.23andme.txt,File324
user6971_file5370_yearofbirth_unknown_sex_unknown.23andme.txt,File325
user7127_file5529_yearofbirth_unknown_sex_unknown.23andme.txt,File326
user7214_file5596_yearofbirth_1981_sex_XY.23andme.txt,File327
user7354_file5711_yearofbirth_unknown_sex_unknown.23andme.txt,File328
user7475_file5821_yearofbirth_unknown_sex_unknown.23andme.txt,File329
user7547_file5897_yearofbirth_unknown_sex_unknown.23andme.txt,File330
user7568_file5914_yearofbirth_unknown_sex_unknown.23andme.txt,File331
user7585_file5932_yearofbirth_1992_sex_XY.23andme.txt,File332
user7759_file6108_yearofbirth_1989_sex_XY.23andme.txt,File333
user7785_file6141_yearofbirth_1974_sex_XX.23andme.txt,File334
user7876_file6234_yearofbirth_1960_sex_XX.23andme.txt,File335
user7989_file6330_yearofbirth_1989_sex_XX.23andme.txt,File336
user8387_file6719_yearofbirth_1970_sex_XX.23andme.txt,File337
user8476_file6841_yearofbirth_unknown_sex_XX.23andme.txt,File338
user8737_file7075_yearofbirth_1967_sex_XY.23andme.txt,File339
user8784_file7125_yearofbirth_1981_sex_XX.23andme.txt,File340
user8977_file7322_yearofbirth_unknown_sex_XX.23andme.txt,File341
user9172_file7506_yearofbirth_unknown_sex_unknown.23andme.txt,File342
user9528_file7819_yearofbirth_1984_sex_XX.23andme.txt,File343
user9762_file8017_yearofbirth_1969_sex_XY.23andme.txt,File344
user9876_file8136_yearofbirth_unknown_sex_unknown.23andme.txt,File345
user10408_file8659_yearofbirth_unknown_sex_unknown.23andme.txt,File346
user11015_file9135_yearofbirth_1969_sex_XX.23andme.txt,File347
user11559_file9449_yearofbirth_1985_sex_XX.23andme.txt,File348
